"title","release_year","budget","revenue","rating","num_voted_users","profit_ratio"
"Snow White and the Huntsman",2012,170000000,155111815,6.1,228554,0.912422441176471
"Littleman",2006,64000000,58255287,4.3,39471,0.910238859375
"Evita",1996,55000000,49994804,6.3,29205,0.908996436363636
"Ghost Rider: Spirit of Vengeance",2011,57000000,51774002,4.3,87745,0.908315824561403
"8MM",1999,40000000,36283504,6.5,104564,0.9070876
"The Bourne Legacy",2012,125000000,113165635,6.7,229823,0.90532508
"Frankenweenie",2012,39000000,35287788,7,73886,0.904815076923077
"London",2005,14000,12667,6.6,19336,0.904785714285714
"Jason Bourne",2016,120000000,108521835,7.1,40123,0.904348625
"Pooh's Heffalump Movie",2005,20000000,18081626,6.4,4180,0.9040813
"From Hell",2001,35000000,31598308,6.8,124765,0.9028088
"From Hell",2001,35000000,31598308,6.8,124765,0.9028088
"Jaws: The Revenge",1987,23000000,20763013,2.8,30840,0.902739695652174
"Chicken Little",2005,150000000,135381507,5.8,63912,0.90254338
"The Saint",1997,68000000,61355436,6.2,52136,0.902285823529412
"DragonHeart",1996,57000000,51317350,6.4,78343,0.900304385964912
"Homefront",2013,22000000,19783777,6.5,82804,0.899262590909091
"War",2007,25000000,22466994,6.3,72673,0.89867976
"Basquiat",1996,3300000,2961991,6.9,15885,0.89757303030303
"The Incredible Hulk",2008,150000000,134518390,6.8,326286,0.896789266666667
"Red Riding Hood",2011,42000000,37652565,5.4,91151,0.896489642857143
"Paycheck",2003,60000000,53789313,6.3,89816,0.89648855
"The One",2001,49000000,43905746,5.9,77684,0.896035632653061
"Night at the Museum: Secret of the Tomb",2014,127000000,113733726,6.2,67223,0.895541149606299
"American History X",1998,7500000,6712241,8.6,782437,0.894965466666667
"Jarhead",2005,70000000,62647540,7.1,143525,0.894964857142857
"Pixels",2015,88000000,78747585,5.6,89770,0.894858920454545
"The Replacements",2000,50000000,44737059,6.5,48322,0.89474118
"Hellboy",2004,66000000,59035104,6.8,244566,0.894471272727273
"The Guard",2011,6000000,5359774,7.3,64794,0.893295666666667
"Agent Cody Banks 2: Destination London",2004,26000000,23222861,4.5,11092,0.893186961538462
"The Emperor's New Groove",2000,100000000,89296573,7.3,128285,0.89296573
"The Rite",2011,37000000,33037754,6,75864,0.89291227027027
"Hellboy II: The Golden Army",2008,85000000,75754670,7,208422,0.891231411764706
"Underworld: Awakening",2012,70000000,62321039,6.4,117096,0.890300557142857
"The Contender",2000,20000000,17804273,7,20449,0.89021365
"School for Scoundrels",2006,20000000,17803796,5.9,26100,0.8901898
"The Negotiator",1998,50000000,44484065,7.3,107227,0.8896813
"Winnie the Pooh",2011,30000000,26687172,7.3,15600,0.8895724
"Mission: Impossible III",2006,150000000,133382309,6.9,256695,0.889215393333333
"Angels & Demons",2009,150000000,133375846,6.7,207839,0.889172306666667
"Charlie Wilson's War",2007,75000000,66636385,7.1,88451,0.888485133333333
"Don Juan DeMarco",1994,25000000,22200000,6.8,41310,0.888
"Ghost World",2001,7000000,6200756,7.4,96129,0.885822285714286
"Army of Darkness",1992,13000000,11501093,7.6,128850,0.884699461538462
"Bulworth",1998,30000000,26525834,6.8,21998,0.884194466666667
"Nowhere in Africa",2001,7000000,6173485,7.7,10672,0.881926428571429
"How to Deal",2003,16000000,14108518,5.7,8215,0.881782375
"Saving Silverman",2001,22000000,19351569,5.9,33287,0.879616772727273
"Jawbreaker",1999,3500000,3071947,5.4,18711,0.877699142857143
"Hot Tub Time Machine 2",2015,14000000,12282677,5.1,28159,0.877334071428571
"The Last Airbender",2010,150000000,131564731,4.2,118951,0.877098206666667
"Mirrors",2008,35000000,30691439,6.2,86205,0.876898257142857
"The Watcher",2000,33000000,28927720,5.3,22220,0.876597575757576
"Summer of Sam",1999,22000000,19283782,6.6,31227,0.876535545454545
"Silent Hill: Revelation 3D",2012,20000000,17529157,5,49888,0.87645785
"Predator 2",1990,35000000,30669413,6.2,105478,0.876268942857143
"Home for the Holidays",1995,20000000,17518220,6.6,9105,0.875911
"Left Behind",2014,16000000,13998282,3.1,24854,0.874892625
"Left Behind",2014,16000000,13998282,3.1,24854,0.874892625
"The Business of Fancydancing",2002,200000,174682,6.9,460,0.87341
"Swordfish",2001,80000000,69772969,6.5,155532,0.8721621125
"25th Hour",2002,15000000,13060843,7.7,149528,0.870722866666667
"X-Men: Apocalypse",2016,178000000,154985087,7.3,148379,0.870702735955056
"Murderball",2005,1750211,1523883,7.8,9037,0.870685305943112
"Soul Plane",2004,16000000,13922211,4.4,18271,0.8701381875
"Juwanna Mann",2002,15600000,13571817,4.5,5312,0.869988269230769
"Whip It",2009,15000000,13034417,6.9,55665,0.868961133333333
"Talk Radio",1988,4000000,3468572,7.3,10073,0.867143
"House of Sand and Fog",2003,15000000,13005485,7.6,56665,0.867032333333333
"The Spy Next Door",2010,28000000,24268828,5.4,29971,0.866743857142857
"Queen of the Damned",2002,35000000,30307804,5.2,43991,0.865937257142857
"Life as a House",2001,18000000,15561627,7.5,39105,0.864534833333333
"Lost in Space",1998,80000000,69102910,5.1,58402,0.863786375
"Antz",1998,105000000,90646554,6.6,124641,0.863300514285714
"A Knight's Tale",2001,65000000,56083966,6.9,137003,0.862830246153846
"He Got Game",1998,25000000,21554585,6.9,36108,0.8621834
"The Sweet Hereafter",1997,5000000,4306697,7.7,26720,0.8613394
"28 Days",2000,43000000,37035515,6,34597,0.861291046511628
"Red Tails",2012,58000000,49875589,5.9,28807,0.859923948275862
"Ghost Ship",2002,35000000,30079316,5.5,75920,0.859409028571429
"Batman & Robin",1997,125000000,107285004,3.7,189855,0.858280032
"G.I. Joe: The Rise of Cobra",2009,175000000,150167630,5.8,174578,0.858100742857143
"Glengarry Glen Ross",1992,12500000,10725228,7.8,75675,0.85801824
"Eyes Wide Shut",1999,65000000,55637680,7.3,227071,0.855964307692308
"Highlander: Endgame",2000,15000000,12801190,4.6,16340,0.853412666666667
"Domestic Disturbance",2001,53000000,45207112,5.5,21283,0.852964377358491
"Rambo III",1988,63000000,53715611,5.7,92106,0.852628746031746
"Last Holiday",2006,45000000,38360195,6.4,21215,0.852448777777778
"The League of Extraordinary Gentlemen",2003,78000000,66462600,5.8,141533,0.852084615384615
"Old Joy",2006,300000,255352,6.7,4423,0.851173333333333
"Up Close & Personal",1996,60000000,51045801,6.1,11370,0.85076335
"The Curious Case of Benjamin Button",2008,150000000,127490802,7.8,459346,0.84993868
"Sorority Boys",2002,12000000,10198766,5.4,12007,0.849897166666667
"Love and Other Catastrophes",1996,250000,212285,6.4,1727,0.84914
"Dark Water",2005,30000000,25472967,5.6,44966,0.8490989
"Youth in Revolt",2009,18000000,15281286,6.5,64646,0.848960333333333
"The Relic",1997,40000000,33927476,5.7,19176,0.8481869
"The Tale of Despereaux",2008,60000000,50818750,6.1,31209,0.846979166666667
"The Boxtrolls",2014,60000000,50807639,6.8,40883,0.846793983333333
"The Pirates Who Don't Do Anything: A VeggieTales Movie",2008,15000000,12701880,5.7,2037,0.846792
"Mickey Blue Eyes",1999,40000000,33864342,5.8,29968,0.84660855
"MacGruber",2010,10000000,8460995,5.5,35888,0.8460995
"The Astronaut Farmer",2006,13000000,10996440,6.3,19707,0.84588
"The Rage: Carrie 2",1999,21000000,17757087,4.6,13065,0.845575571428571
"Bound",1996,4500000,3798532,7.4,41138,0.844118222222222
"Bee Movie",2007,150000000,126597121,6.2,105902,0.843980806666667
"Conversations with Other Women",2005,450000,379122,7.1,10143,0.842493333333333
"Jack Ryan: Shadow Recruit",2014,60000000,50549107,6.2,99035,0.842485116666667
"This Means War",2012,65000000,54758461,6.3,147641,0.842437861538462
"The Haunted Mansion",2003,90000000,75817994,4.9,32049,0.842422155555556
"Fortress",1992,8000000,6739141,5.9,23383,0.842392625
"And So It Goes",2014,18000000,15155772,5.7,8895,0.841987333333333
"Quantum of Solace",2008,200000000,168368427,6.7,330784,0.841842135
"Charlie's Angels: Full Throttle",2003,120000000,100685880,4.8,100821,0.839049
"Pay It Forward",2000,40000000,33508922,7.2,95860,0.83772305
"Thomas and the Magic Railroad",2000,19000000,15911333,3.6,2855,0.837438578947368
"Idlewild",2006,15000000,12549485,6.2,4603,0.836632333333333
"The Tuxedo",2002,60000000,50189179,5.3,61966,0.836486316666667
"Exorcist: The Beginning",2004,50000000,41814863,5.1,28635,0.83629726
"Midnight in the Garden of Good and Evil",1997,30000000,25078937,6.6,31751,0.835964566666667
"Under Siege 2: Dark Territory",1995,60000000,50024083,5.4,35918,0.833734716666667
"What's Eating Gilbert Grape",1993,11000000,9170214,7.8,171882,0.833655818181818
"Lucky Number Slevin",2006,27000000,22494487,7.8,262153,0.833129148148148
"Lucky Number Slevin",2006,27000000,22494487,7.8,262160,0.833129148148148
"Just Like Heaven",2005,58000000,48291624,6.7,82819,0.832614206896552
"2012",2009,200000000,166112167,5.8,283418,0.830560835
"Gremlins 2: The New Batch",1990,50000000,41482207,6.3,68428,0.82964414
"Nanny McPhee Returns",2010,35000000,28995450,6.1,19230,0.828441428571429
"Watchmen",2009,130000000,107503316,7.7,392474,0.826948584615385
"The Peacemaker",1997,50000000,41256277,5.9,46451,0.82512554
"The Manchurian Candidate",2004,80000000,65948711,6.6,86422,0.8243588875
"Haywire",2011,23000000,18934858,5.8,72646,0.823254695652174
"The Green Hornet",2011,120000000,98780042,5.8,136019,0.823167016666667
"I Love You, Beth Cooper",2009,18000000,14793904,5.3,28209,0.821883555555556
"Drillbit Taylor",2008,40000000,32853640,5.7,50199,0.821341
"Ghostbusters",2016,144000000,118099659,5.5,69757,0.820136520833333
"Ghostbusters",2016,144000000,118099659,5.5,69790,0.820136520833333
"Striptease",1996,40000000,32800000,4.3,34896,0.82
"Untraceable",2008,35000000,28687835,6.2,40964,0.819652428571429
"Walking Tall",2004,56000000,45860039,6.2,53118,0.818929267857143
"Out of Time",2003,50000000,40905277,6.5,45895,0.81810554
"Spectre",2015,245000000,200074175,6.8,275868,0.816629285714286
"Casino",1995,52000000,42438300,8.2,333542,0.816121153846154
"Unstoppable",2010,100000000,81557479,6.8,149947,0.81557479
"Sea Rex 3D: Journey to a Prehistoric World",2010,5000000,4074023,6.9,296,0.8148046
"Confidence",2003,15000000,12212417,6.7,30643,0.814161133333333
"Letters to God",2010,3500000,2848578,6.3,3942,0.813879428571429
"Space Chimps",2008,37000000,30105968,4.5,8860,0.813674810810811
"Who's Your Caddy?",2007,7000000,5694308,2,13815,0.813472571428571
"I Married a Strange Person!",1997,250000,203134,7,1428,0.812536
"21 Grams",2003,20000000,16248701,7.7,189683,0.81243505
"Dirty Pretty Things",2002,10000000,8111360,7.4,34848,0.811136
"Anywhere But Here",1999,23000000,18653615,6.1,14786,0.811026739130435
"The Virgin Suicides",1999,6000000,4859475,7.2,116910,0.8099125
"Noah",2014,125000000,101160529,5.8,200022,0.809284232
"Elysium",2013,115000000,93050117,6.6,338087,0.809131452173913
"Bottle Shock",2008,5000000,4040588,6.8,12233,0.8081176
"Sleepover",2004,10000000,8070311,5.3,12706,0.8070311
"Blade: Trinity",2004,65000000,52397389,5.9,132954,0.806113676923077
"Snake Eyes",1998,69000000,55585389,5.9,64121,0.805585347826087
"End of Days",1999,83000000,66862068,5.7,89509,0.805567084337349
"Requiem for a Dream",2000,4500000,3609278,8.4,573541,0.802061777777778
"Abduction",2011,35000000,28064226,5,65044,0.801835028571429
"Virtuosity",1995,30000000,24048000,5.5,23579,0.8016
"Death Race",2008,45000000,36064910,6.4,166610,0.801442444444444
"Paul Blart: Mall Cop",2009,26000000,20819129,5.2,84209,0.800735730769231
"Bobby",2006,14000000,11204499,7,38142,0.800321357142857
"Johnny English",2003,35000000,27972410,6.1,114692,0.799211714285714
"Dracula Untold",2014,70000000,55942830,6.3,138582,0.799183285714286
"The Pirate",1948,3700000,2956000,7.1,3258,0.798918918918919
"Brigham City",2001,1000000,798341,7.2,983,0.798341
"Dark Shadows",2012,100000000,79711678,6.2,199039,0.79711678
"The Right Stuff",1983,27000000,21500000,7.9,45271,0.796296296296296
"G-Force",2009,150000000,119420252,5.1,33042,0.796135013333333
"Extremely Loud & Incredibly Close",2011,40000000,31836745,6.9,81298,0.795918625
"Men in Black 3",2012,225000000,179020854,6.8,268154,0.79564824
"The Beach",2000,50000000,39778599,6.6,176169,0.79557198
"It's Kind of a Funny Story",2010,8000000,6350058,7.2,106098,0.79375725
"The Last Samurai",2003,140000000,111110575,7.7,317166,0.793646964285714
"The Indian in the Cupboard",1995,45000000,35617599,5.9,20688,0.7915022
"The Spiderwick Chronicles",2008,90000000,71148699,6.6,68935,0.7905411
"Bedazzled",2000,48000000,37879996,6,81888,0.789166583333333
"102 Dalmatians",2000,85000000,66941559,4.8,26413,0.787547752941177
"Everest",2015,55000000,43247140,7.1,134625,0.786311636363636
"A.I. Artificial Intelligence",2001,100000000,78616689,7.1,238747,0.78616689
"Paparazzi",2004,20000000,15712072,5.8,13210,0.7856036
"Flipper",1996,25530000,20047715,5.2,8008,0.785261065413239
"The Adventures of Sharkboy and Lavagirl 3-D",2005,50000000,39177541,3.5,20310,0.78355082
"Hearts in Atlantis",2001,31000000,24185781,6.9,30339,0.780186483870968
"The Abyss",1989,69500000,54222000,7.6,131217,0.780172661870504
"Sgt. Bilko",1996,39000000,30400000,5.7,17810,0.779487179487179
"Out of Sight",1998,48000000,37339525,7,71708,0.777906770833333
"Real Steel",2011,110000000,85463309,7.1,254841,0.776939172727273
"Gangs of New York",2002,100000000,77679638,7.5,314033,0.77679638
"Bad Words",2013,10000000,7764027,6.7,38459,0.7764027
"Split Second",1992,7000000,5430822,6.2,8391,0.775831714285714
"Swing Vote",2008,21000000,16284360,6.1,15079,0.775445714285714
"Morning Glory",2010,40000000,30993544,6.5,58871,0.7748386
"Beverly Hills Cop III",1994,55000000,42610000,5.5,60293,0.774727272727273
"Get Rich or Die Tryin'",2005,40000000,30981850,5,35834,0.77454625
"The Muse",1999,15000000,11614236,5.6,9294,0.7742824
"One True Thing",1998,30000000,23209440,7,9283,0.773648
"Loser",2000,20000000,15464026,5.3,23076,0.7732013
"Tangled",2010,260000000,200807262,7.8,294810,0.772335623076923
"Where the Wild Things Are",2009,100000000,77222184,6.8,87677,0.77222184
"On Deadly Ground",1994,50000000,38590500,4.4,17997,0.77181
"The Borrowers",1997,29000000,22359293,5.8,16222,0.771010103448276
"Hollow Man",2000,95000000,73209340,5.7,101834,0.770624631578947
"A Guy Thing",2003,20000000,15408822,5.6,14147,0.7704411
"The Internship",2013,58000000,44665963,6.3,159931,0.770102810344828
"Shooter",2007,61000000,46975183,7.2,256213,0.770084967213115
"Mr. Peabody & Sherman",2014,145000000,111505642,6.9,47900,0.769004427586207
"Sanctum",2011,30000000,23070045,5.9,47003,0.7690015
"Dirty Work",1998,13000000,9975684,6.4,20033,0.767360307692308
"Gangster Squad",2013,60000000,45996718,6.7,173530,0.766611966666667
"The Other Boleyn Girl",2008,35000000,26814957,6.7,84357,0.766141628571429
"Mirror Mirror",2012,85000000,64933670,5.6,70838,0.763925529411765
"Percy Jackson: Sea of Monsters",2013,90000000,68558662,5.9,86627,0.761762911111111
"Troy",2004,175000000,133228348,7.2,381672,0.761304845714286
"Bolt",2008,150000000,114053579,6.9,146766,0.760357193333333
"While We're Young",2014,10000000,7574066,6.3,30325,0.7574066
"Miss March",2009,6000000,4542775,5.1,18313,0.757129166666667
"Blast from the Past",1999,35000000,26494611,6.6,48621,0.756988885714286
"Ronin",1998,55000000,41609593,7.3,145422,0.756538054545455
"Over Her Dead Body",2008,10000000,7563670,5.2,21268,0.756367
"Fantasia 2000",1999,80000000,60507228,7.3,27543,0.75634035
"Enemy at the Gates",2001,68000000,51396781,7.6,188887,0.755835014705882
"The Art of War",2000,40000000,30199105,5.7,25346,0.754977625
"Shark Night 3D",2011,25000000,18860403,4,20823,0.75441612
"Terminator 3: Rise of the Machines",2003,200000000,150350192,6.4,305340,0.75175096
"My Super Ex-Girlfriend",2006,30000000,22526144,5.1,53884,0.750871466666667
"The Incredible Burt Wonderstone",2013,30000000,22525921,5.9,60596,0.750864033333333
"Eragon",2006,100000000,75030163,5.1,108076,0.75030163
"Raising Helen",2004,50000000,37486138,6,30890,0.74972276
"Wall Street: Money Never Sleeps",2010,70000000,52474616,6.3,84118,0.749637371428571
"The Tailor of Panama",2001,18000000,13491653,6.1,23728,0.749536277777778
"Northfork",2003,1900000,1420578,6.4,4894,0.747672631578947
"Sorority Row",2009,16000000,11956207,5.1,24012,0.7472629375
"They",2002,17000000,12693621,4.8,10885,0.746683588235294
"Grudge Match",2013,40000000,29802761,6.4,46480,0.745069025
"The Holiday",2006,85000000,63224849,6.9,182757,0.743821752941176
"Barney's Great Adventure",1998,15000000,11144518,2.8,2724,0.742967866666667
"Head Over Heels",2001,14000000,10397365,5.4,11693,0.742668928571429
"Labor Day",2013,18000000,13362308,6.9,31898,0.742350444444444
"Oblivion",2013,120000000,89021735,7,387436,0.741847791666667
"DysFunktional Family",2003,3000000,2223990,6.6,761,0.74133
"Superhero Movie",2008,35000000,25871834,4.5,52052,0.739195257142857
"Alex Cross",2012,35000000,25863915,5.1,28257,0.738969
"The Diary of a Teenage Girl",2015,2000000,1477002,6.9,16645,0.738501
"The Fast and the Furious: Tokyo Drift",2006,85000000,62494975,6,179500,0.735235
"Bless the Child",2000,40000000,29374178,5.1,12093,0.73435445
"Simply Irresistible",1999,6000000,4394936,5.3,11439,0.732489333333333
"A Good Day to Die Hard",2013,92000000,67344392,5.3,165618,0.732004260869565
"The Phantom of the Opera",2004,70000000,51225796,7.4,96654,0.731797085714286
"Thirteen Conversations About One Thing",2001,4500000,3287435,7.1,8603,0.730541111111111
"A Lot Like Love",2005,30000000,21835784,6.6,58297,0.727859466666667
"The Mechanic",2011,40000000,29113588,6.6,117999,0.7278397
"A Man Apart",2003,36000000,26183197,6.1,38348,0.727311027777778
"Rent",2005,40000000,29077547,7,41685,0.726938675
"Mr 3000",2004,30000000,21800302,5.5,12164,0.726676733333333
"Hercules",2014,100000000,72660029,6,115687,0.72660029
"Hercules",2014,100000000,72660029,6,115687,0.72660029
"Brick Mansions",2014,28000000,20285518,5.7,32103,0.724482785714286
"Waiting for Guffman",1996,4000000,2892582,7.6,22697,0.7231455
"The Boy in the Striped Pajamas",2008,12500000,9030581,7.8,132386,0.72244648
"Year One",2009,60000000,43337279,4.9,76770,0.722287983333333
"College",2008,6500000,4693919,4.6,11011,0.722141384615385
"Jersey Girl",2004,35000000,25266129,6.2,54346,0.7218894
"Now You See Me 2",2016,90000000,64685359,6.9,40862,0.718726211111111
"Star Trek: Nemesis",2002,60000000,43119879,6.4,58450,0.71866465
"Reign of Fire",2002,60000000,43060566,6.2,107859,0.7176761
"New York Stories",1989,15000000,10763469,6.4,13692,0.7175646
"Burlesque",2010,55000000,39440655,6.4,61680,0.717102818181818
"Killer Elite",2011,35000000,25093607,6.5,105556,0.7169602
"No End in Sight",2007,2000000,1430185,8.3,7314,0.7150925
"Lockout",2012,20000000,14291570,6.1,82082,0.7145785
